method,train_seed,mode,eval_seed,instance_id,instance_index,instance_filename,objective
MVMoE,2345,sample1280,20260827,I4,4,N20_K2_M12_I4.xlsx,9.06742477417
MVMoE,2345,sample1280,20260827,I5,5,N20_K2_M12_I5.xlsx,9.52655029297
MVMoE,2345,sample1280,20260827,I6,6,N20_K2_M12_I6.xlsx,12.0142593384
MVMoE,2345,sample1280,20260827,I7,7,N20_K2_M12_I7.xlsx,12.4302062988
MVMoE,2345,sample1280,20260827,I8,8,N20_K2_M12_I8.xlsx,12.2619018555
MVMoE,2345,sample1280,20260827,I9,9,N20_K2_M12_I9.xlsx,10.594291687
MVMoE,2345,sample1280,20260827,I10,10,N20_K2_M12_I10.xlsx,11.1088695526
MVMoE,2345,sample1280,20260827,I11,11,N20_K2_M12_I11.xlsx,11.4258003235
MVMoE,2345,sample1280,20260827,I12,12,N20_K2_M12_I12.xlsx,7.65874576569
MVMoE,2345,sample1280,20260827,I13,13,N20_K2_M12_I13.xlsx,10.7653255463
MVMoE,2345,sample1280,20260827,I14,14,N20_K2_M12_I14.xlsx,8.91170692444
MVMoE,2345,sample1280,20260827,I15,15,N20_K2_M12_I15.xlsx,9.82438468933
MVMoE,2345,sample1280,20260827,I16,16,N20_K2_M12_I16.xlsx,10.466881752
MVMoE,2345,sample1280,20260827,I17,17,N20_K2_M12_I17.xlsx,10.8193941116
MVMoE,2345,sample1280,20260827,I18,18,N20_K2_M12_I18.xlsx,10.7112464905
MVMoE,2345,sample1280,20260827,I19,19,N20_K2_M12_I19.xlsx,9.96380233765
MVMoE,2345,sample1280,20260827,I20,20,N20_K2_M12_I20.xlsx,11.1526975632
MVMoE,2345,sample1280,20260827,I21,21,N20_K2_M12_I21.xlsx,11.7246160507
MVMoE,2345,sample1280,20260827,I22,22,N20_K2_M12_I22.xlsx,11.6263523102
MVMoE,2345,sample1280,20260827,I23,23,N20_K2_M12_I23.xlsx,12.1164121628
MVMoE,2345,sample1280,20260827,I24,24,N20_K2_M12_I24.xlsx,12.2576494217
MVMoE,2345,sample1280,20260827,I25,25,N20_K2_M12_I25.xlsx,9.66976165771
MVMoE,2345,sample1280,20260827,I26,26,N20_K2_M12_I26.xlsx,11.0741863251
MVMoE,2345,sample1280,20260827,I27,27,N20_K2_M12_I27.xlsx,9.86033058167
MVMoE,2345,sample1280,20260827,I28,28,N20_K2_M12_I28.xlsx,11.9365720749
MVMoE,2345,sample1280,20260827,I29,29,N20_K2_M12_I29.xlsx,11.6509828568
MVMoE,2345,sample1280,20260827,I30,30,N20_K2_M12_I30.xlsx,10.3091878891
MVMoE,2345,sample1280,20260827,I31,31,N20_K2_M12_I31.xlsx,8.46442222595
MVMoE,2345,sample1280,20260827,I32,32,N20_K2_M12_I32.xlsx,8.41167736053
MVMoE,2345,sample1280,20260827,I33,33,N20_K2_M12_I33.xlsx,10.1971645355
MVMoE,2345,sample1280,20260827,I34,34,N20_K2_M12_I34.xlsx,11.5777206421
MVMoE,2345,sample1280,20260827,I35,35,N20_K2_M12_I35.xlsx,12.2420005798
MVMoE,2345,sample1280,20260827,I36,36,N20_K2_M12_I36.xlsx,9.9996805191
MVMoE,2345,sample1280,20260827,I37,37,N20_K2_M12_I37.xlsx,12.2896347046
MVMoE,2345,sample1280,20260827,I38,38,N20_K2_M12_I38.xlsx,9.75598716736
MVMoE,2345,sample1280,20260827,I39,39,N20_K2_M12_I39.xlsx,11.4935588837
MVMoE,2345,sample1280,20260827,I40,40,N20_K2_M12_I40.xlsx,9.82001876831
MVMoE,2345,sample1280,20260827,I41,41,N20_K2_M12_I41.xlsx,10.601275444
MVMoE,2345,sample1280,20260827,I42,42,N20_K2_M12_I42.xlsx,11.4628295898
MVMoE,2345,sample1280,20260827,I43,43,N20_K2_M12_I43.xlsx,9.61423015594
MVMoE,2345,sample1280,20260827,I44,44,N20_K2_M12_I44.xlsx,11.6152973175
MVMoE,2345,sample1280,20260827,I45,45,N20_K2_M12_I45.xlsx,11.0842208862
MVMoE,2345,sample1280,20260827,I46,46,N20_K2_M12_I46.xlsx,7.72963380814
MVMoE,2345,sample1280,20260827,I47,47,N20_K2_M12_I47.xlsx,9.91952133179
MVMoE,2345,sample1280,20260827,I48,48,N20_K2_M12_I48.xlsx,9.64863204956
MVMoE,2345,sample1280,20260827,I49,49,N20_K2_M12_I49.xlsx,10.1352443695
MVMoE,2345,sample1280,20260827,I50,50,N20_K2_M12_I50.xlsx,12.4460296631
MVMoE,2345,sample1280,20260827,I51,51,N20_K2_M12_I51.xlsx,11.1217317581
MVMoE,2345,sample1280,20260827,I52,52,N20_K2_M12_I52.xlsx,10.8659820557
MVMoE,2345,sample1280,20260827,I53,53,N20_K2_M12_I53.xlsx,10.9165439606
MVMoE,2345,sample1280,20260827,I54,54,N20_K2_M12_I54.xlsx,9.87193584442
MVMoE,2345,sample1280,20260827,I55,55,N20_K2_M12_I55.xlsx,11.7055711746
MVMoE,2345,sample1280,20260827,I56,56,N20_K2_M12_I56.xlsx,12.0898981094
MVMoE,2345,sample1280,20260827,I57,57,N20_K2_M12_I57.xlsx,11.4811115265
MVMoE,2345,sample1280,20260827,I58,58,N20_K2_M12_I58.xlsx,8.93446159363
MVMoE,2345,sample1280,20260827,I59,59,N20_K2_M12_I59.xlsx,9.34246730804
MVMoE,2345,sample1280,20260827,I60,60,N20_K2_M12_I60.xlsx,9.67547893524
MVMoE,2345,sample1280,20260827,I61,61,N20_K2_M12_I61.xlsx,10.8507652283
MVMoE,2345,sample1280,20260827,I62,62,N20_K2_M12_I62.xlsx,9.24116420746
MVMoE,2345,sample1280,20260827,I63,63,N20_K2_M12_I63.xlsx,10.6817512512
MVMoE,2345,sample1280,20260827,I64,64,N20_K2_M12_I64.xlsx,9.84689903259
MVMoE,2345,sample1280,20260827,I65,65,N20_K2_M12_I65.xlsx,12.5231704712
MVMoE,2345,sample1280,20260827,I66,66,N20_K2_M12_I66.xlsx,10.7789335251
MVMoE,2345,sample1280,20260827,I67,67,N20_K2_M12_I67.xlsx,10.1045780182
MVMoE,2345,sample1280,20260827,I68,68,N20_K2_M12_I68.xlsx,10.7080841064
MVMoE,2345,sample1280,20260827,I69,69,N20_K2_M12_I69.xlsx,11.0082149506
MVMoE,2345,sample1280,20260827,I70,70,N20_K2_M12_I70.xlsx,10.4767742157
MVMoE,2345,sample1280,20260827,I71,71,N20_K2_M12_I71.xlsx,11.9181289673
MVMoE,2345,sample1280,20260827,I72,72,N20_K2_M12_I72.xlsx,11.2829723358
MVMoE,2345,sample1280,20260827,I73,73,N20_K2_M12_I73.xlsx,10.0509395599
MVMoE,2345,sample1280,20260827,I74,74,N20_K2_M12_I74.xlsx,11.3099527359
MVMoE,2345,sample1280,20260827,I75,75,N20_K2_M12_I75.xlsx,9.69652557373
MVMoE,2345,sample1280,20260827,I76,76,N20_K2_M12_I76.xlsx,12.5446491241
MVMoE,2345,sample1280,20260827,I77,77,N20_K2_M12_I77.xlsx,10.0234470367
MVMoE,2345,sample1280,20260827,I78,78,N20_K2_M12_I78.xlsx,10.2456550598
MVMoE,2345,sample1280,20260827,I79,79,N20_K2_M12_I79.xlsx,11.0734844208
MVMoE,2345,sample1280,20260827,I80,80,N20_K2_M12_I80.xlsx,10.8812046051
MVMoE,2345,sample1280,20260827,I81,81,N20_K2_M12_I81.xlsx,10.6749429703
MVMoE,2345,sample1280,20260827,I82,82,N20_K2_M12_I82.xlsx,10.0409736633
MVMoE,2345,sample1280,20260827,I83,83,N20_K2_M12_I83.xlsx,10.6639080048
MVMoE,2345,sample1280,20260827,I84,84,N20_K2_M12_I84.xlsx,10.2905445099
MVMoE,2345,sample1280,20260827,I85,85,N20_K2_M12_I85.xlsx,12.1534862518
MVMoE,2345,sample1280,20260827,I86,86,N20_K2_M12_I86.xlsx,10.2856788635
MVMoE,2345,sample1280,20260827,I87,87,N20_K2_M12_I87.xlsx,9.43314743042
MVMoE,2345,sample1280,20260827,I88,88,N20_K2_M12_I88.xlsx,9.25573253632
MVMoE,2345,sample1280,20260827,I89,89,N20_K2_M12_I89.xlsx,11.024266243
MVMoE,2345,sample1280,20260827,I90,90,N20_K2_M12_I90.xlsx,11.2717409134
MVMoE,2345,sample1280,20260827,I91,91,N20_K2_M12_I91.xlsx,10.302740097
MVMoE,2345,sample1280,20260827,I92,92,N20_K2_M12_I92.xlsx,9.34509181976
MVMoE,2345,sample1280,20260827,I93,93,N20_K2_M12_I93.xlsx,10.3618059158
MVMoE,2345,sample1280,20260827,I94,94,N20_K2_M12_I94.xlsx,9.76704978943
MVMoE,2345,sample1280,20260827,I95,95,N20_K2_M12_I95.xlsx,9.61544036865
MVMoE,2345,sample1280,20260827,I96,96,N20_K2_M12_I96.xlsx,9.94051742554
MVMoE,2345,sample1280,20260827,I97,97,N20_K2_M12_I97.xlsx,10.7559270859
MVMoE,2345,sample1280,20260827,I98,98,N20_K2_M12_I98.xlsx,9.57682418823
MVMoE,2345,sample1280,20260827,I99,99,N20_K2_M12_I99.xlsx,10.6012496948
MVMoE,2345,sample1280,20260827,I100,100,N20_K2_M12_I100.xlsx,10.8465585709
MVMoE,3456,greedy,20260827,I1,1,N20_K2_M12_I1.xlsx,11.8069419861
MVMoE,3456,greedy,20260827,I2,2,N20_K2_M12_I2.xlsx,11.5967006683
MVMoE,3456,greedy,20260827,I3,3,N20_K2_M12_I3.xlsx,10.4048728943
MVMoE,3456,greedy,20260827,I4,4,N20_K2_M12_I4.xlsx,9.679646492
MVMoE,3456,greedy,20260827,I5,5,N20_K2_M12_I5.xlsx,9.80250263214
MVMoE,3456,greedy,20260827,I6,6,N20_K2_M12_I6.xlsx,13.7363204956
MVMoE,3456,greedy,20260827,I7,7,N20_K2_M12_I7.xlsx,12.7963733673
MVMoE,3456,greedy,20260827,I8,8,N20_K2_M12_I8.xlsx,12.8058662415
MVMoE,3456,greedy,20260827,I9,9,N20_K2_M12_I9.xlsx,11.8800125122
MVMoE,3456,greedy,20260827,I10,10,N20_K2_M12_I10.xlsx,11.4219722748
MVMoE,3456,greedy,20260827,I11,11,N20_K2_M12_I11.xlsx,12.4301395416
MVMoE,3456,greedy,20260827,I12,12,N20_K2_M12_I12.xlsx,7.74083805084
MVMoE,3456,greedy,20260827,I13,13,N20_K2_M12_I13.xlsx,11.3729887009
MVMoE,3456,greedy,20260827,I14,14,N20_K2_M12_I14.xlsx,8.85886287689
MVMoE,3456,greedy,20260827,I15,15,N20_K2_M12_I15.xlsx,11.3275709152
MVMoE,3456,greedy,20260827,I16,16,N20_K2_M12_I16.xlsx,10.8193864822
MVMoE,3456,greedy,20260827,I17,17,N20_K2_M12_I17.xlsx,11.4088659286
MVMoE,3456,greedy,20260827,I18,18,N20_K2_M12_I18.xlsx,11.7667207718
MVMoE,3456,greedy,20260827,I19,19,N20_K2_M12_I19.xlsx,10.9476146698
MVMoE,3456,greedy,20260827,I20,20,N20_K2_M12_I20.xlsx,12.661397934
MVMoE,3456,greedy,20260827,I21,21,N20_K2_M12_I21.xlsx,13.9381542206
MVMoE,3456,greedy,20260827,I22,22,N20_K2_M12_I22.xlsx,12.1630020142
MVMoE,3456,greedy,20260827,I23,23,N20_K2_M12_I23.xlsx,12.7848644257
MVMoE,3456,greedy,20260827,I24,24,N20_K2_M12_I24.xlsx,13.0594768524
MVMoE,3456,greedy,20260827,I25,25,N20_K2_M12_I25.xlsx,9.92704868317
MVMoE,3456,greedy,20260827,I26,26,N20_K2_M12_I26.xlsx,11.9238681793
MVMoE,3456,greedy,20260827,I27,27,N20_K2_M12_I27.xlsx,11.3453168869
MVMoE,3456,greedy,20260827,I28,28,N20_K2_M12_I28.xlsx,12.8891716003
MVMoE,3456,greedy,20260827,I29,29,N20_K2_M12_I29.xlsx,12.2089366913
MVMoE,3456,greedy,20260827,I30,30,N20_K2_M12_I30.xlsx,10.6487436295
MVMoE,3456,greedy,20260827,I31,31,N20_K2_M12_I31.xlsx,9.41602611542
MVMoE,3456,greedy,20260827,I32,32,N20_K2_M12_I32.xlsx,9.53960609436
MVMoE,3456,greedy,20260827,I33,33,N20_K2_M12_I33.xlsx,10.5364990234
MVMoE,3456,greedy,20260827,I34,34,N20_K2_M12_I34.xlsx,12.0011177063
MVMoE,3456,greedy,20260827,I35,35,N20_K2_M12_I35.xlsx,12.7494182587
MVMoE,3456,greedy,20260827,I36,36,N20_K2_M12_I36.xlsx,12.0090694427
MVMoE,3456,greedy,20260827,I37,37,N20_K2_M12_I37.xlsx,12.7545490265
MVMoE,3456,greedy,20260827,I38,38,N20_K2_M12_I38.xlsx,10.5395174026
MVMoE,3456,greedy,20260827,I39,39,N20_K2_M12_I39.xlsx,11.8929805756
MVMoE,3456,greedy,20260827,I40,40,N20_K2_M12_I40.xlsx,11.1692409515
MVMoE,3456,greedy,20260827,I41,41,N20_K2_M12_I41.xlsx,11.4121608734
MVMoE,3456,greedy,20260827,I42,42,N20_K2_M12_I42.xlsx,12.4760913849
MVMoE,3456,greedy,20260827,I43,43,N20_K2_M12_I43.xlsx,10.7924032211
MVMoE,3456,greedy,20260827,I44,44,N20_K2_M12_I44.xlsx,12.3290586472
MVMoE,3456,greedy,20260827,I45,45,N20_K2_M12_I45.xlsx,11.6327829361
MVMoE,3456,greedy,20260827,I46,46,N20_K2_M12_I46.xlsx,7.84137582779
MVMoE,3456,greedy,20260827,I47,47,N20_K2_M12_I47.xlsx,10.980140686
MVMoE,3456,greedy,20260827,I48,48,N20_K2_M12_I48.xlsx,9.83383369446
MVMoE,3456,greedy,20260827,I49,49,N20_K2_M12_I49.xlsx,11.7446737289
MVMoE,3456,greedy,20260827,I50,50,N20_K2_M12_I50.xlsx,13.4184131622
MVMoE,3456,greedy,20260827,I51,51,N20_K2_M12_I51.xlsx,11.479642868
MVMoE,3456,greedy,20260827,I52,52,N20_K2_M12_I52.xlsx,11.2007360458
MVMoE,3456,greedy,20260827,I53,53,N20_K2_M12_I53.xlsx,11.196472168
MVMoE,3456,greedy,20260827,I54,54,N20_K2_M12_I54.xlsx,10.3388900757
MVMoE,3456,greedy,20260827,I55,55,N20_K2_M12_I55.xlsx,11.9960899353
MVMoE,3456,greedy,20260827,I56,56,N20_K2_M12_I56.xlsx,12.376159668
MVMoE,3456,greedy,20260827,I57,57,N20_K2_M12_I57.xlsx,12.1507835388
MVMoE,3456,greedy,20260827,I58,58,N20_K2_M12_I58.xlsx,10.4796695709
MVMoE,3456,greedy,20260827,I59,59,N20_K2_M12_I59.xlsx,11.0277118683
MVMoE,3456,greedy,20260827,I60,60,N20_K2_M12_I60.xlsx,11.2146406174
MVMoE,3456,greedy,20260827,I61,61,N20_K2_M12_I61.xlsx,11.3841571808
MVMoE,3456,greedy,20260827,I62,62,N20_K2_M12_I62.xlsx,11.2901821136
MVMoE,3456,greedy,20260827,I63,63,N20_K2_M12_I63.xlsx,11.669626236
MVMoE,3456,greedy,20260827,I64,64,N20_K2_M12_I64.xlsx,11.438117981
MVMoE,3456,greedy,20260827,I65,65,N20_K2_M12_I65.xlsx,13.0768442154
MVMoE,3456,greedy,20260827,I66,66,N20_K2_M12_I66.xlsx,11.8631248474
MVMoE,3456,greedy,20260827,I67,67,N20_K2_M12_I67.xlsx,11.1458415985
MVMoE,3456,greedy,20260827,I68,68,N20_K2_M12_I68.xlsx,11.1043138504
MVMoE,3456,greedy,20260827,I69,69,N20_K2_M12_I69.xlsx,11.7398757935
MVMoE,3456,greedy,20260827,I70,70,N20_K2_M12_I70.xlsx,11.4505233765
MVMoE,3456,greedy,20260827,I71,71,N20_K2_M12_I71.xlsx,12.7070112228
MVMoE,3456,greedy,20260827,I72,72,N20_K2_M12_I72.xlsx,11.7441596985
MVMoE,3456,greedy,20260827,I73,73,N20_K2_M12_I73.xlsx,11.1099376678
MVMoE,3456,greedy,20260827,I74,74,N20_K2_M12_I74.xlsx,12.3822841644
MVMoE,3456,greedy,20260827,I75,75,N20_K2_M12_I75.xlsx,10.5412807465
MVMoE,3456,greedy,20260827,I76,76,N20_K2_M12_I76.xlsx,12.7394657135
MVMoE,3456,greedy,20260827,I77,77,N20_K2_M12_I77.xlsx,10.1736221313
MVMoE,3456,greedy,20260827,I78,78,N20_K2_M12_I78.xlsx,10.4799928665
MVMoE,3456,greedy,20260827,I79,79,N20_K2_M12_I79.xlsx,12.7887687683
MVMoE,3456,greedy,20260827,I80,80,N20_K2_M12_I80.xlsx,11.3805007935
MVMoE,3456,greedy,20260827,I81,81,N20_K2_M12_I81.xlsx,12.1706790924
MVMoE,3456,greedy,20260827,I82,82,N20_K2_M12_I82.xlsx,10.3699073792
MVMoE,3456,greedy,20260827,I83,83,N20_K2_M12_I83.xlsx,10.9896364212
MVMoE,3456,greedy,20260827,I84,84,N20_K2_M12_I84.xlsx,10.1503000259
MVMoE,3456,greedy,20260827,I85,85,N20_K2_M12_I85.xlsx,12.6871433258
MVMoE,3456,greedy,20260827,I86,86,N20_K2_M12_I86.xlsx,10.6363239288
MVMoE,3456,greedy,20260827,I87,87,N20_K2_M12_I87.xlsx,9.20377922058
MVMoE,3456,greedy,20260827,I88,88,N20_K2_M12_I88.xlsx,11.0730876923
MVMoE,3456,greedy,20260827,I89,89,N20_K2_M12_I89.xlsx,11.7397346497
MVMoE,3456,greedy,20260827,I90,90,N20_K2_M12_I90.xlsx,11.9399271011
MVMoE,3456,greedy,20260827,I91,91,N20_K2_M12_I91.xlsx,11.1460285187
MVMoE,3456,greedy,20260827,I92,92,N20_K2_M12_I92.xlsx,10.0400829315
MVMoE,3456,greedy,20260827,I93,93,N20_K2_M12_I93.xlsx,10.7659893036
MVMoE,3456,greedy,20260827,I94,94,N20_K2_M12_I94.xlsx,9.65965080261
MVMoE,3456,greedy,20260827,I95,95,N20_K2_M12_I95.xlsx,10.1150970459
MVMoE,3456,greedy,20260827,I96,96,N20_K2_M12_I96.xlsx,10.7413272858
MVMoE,3456,greedy,20260827,I97,97,N20_K2_M12_I97.xlsx,12.0747909546
MVMoE,3456,greedy,20260827,I98,98,N20_K2_M12_I98.xlsx,9.34319972992
MVMoE,3456,greedy,20260827,I99,99,N20_K2_M12_I99.xlsx,11.1052513123
MVMoE,3456,greedy,20260827,I100,100,N20_K2_M12_I100.xlsx,13.9153814316
MVMoE,3456,sample1280,20260827,I1,1,N20_K2_M12_I1.xlsx,10.8016281128
MVMoE,3456,sample1280,20260827,I2,2,N20_K2_M12_I2.xlsx,10.9165964127
MVMoE,3456,sample1280,20260827,I3,3,N20_K2_M12_I3.xlsx,9.92028236389
MVMoE,3456,sample1280,20260827,I4,4,N20_K2_M12_I4.xlsx,8.8928604126
MVMoE,3456,sample1280,20260827,I5,5,N20_K2_M12_I5.xlsx,9.55834197998
MVMoE,3456,sample1280,20260827,I6,6,N20_K2_M12_I6.xlsx,12.208940506
MVMoE,3456,sample1280,20260827,I7,7,N20_K2_M12_I7.xlsx,12.4913520813
MVMoE,3456,sample1280,20260827,I8,8,N20_K2_M12_I8.xlsx,11.7240924835
MVMoE,3456,sample1280,20260827,I9,9,N20_K2_M12_I9.xlsx,10.4384250641
MVMoE,3456,sample1280,20260827,I10,10,N20_K2_M12_I10.xlsx,10.9462003708
MVMoE,3456,sample1280,20260827,I11,11,N20_K2_M12_I11.xlsx,11.3544006348
MVMoE,3456,sample1280,20260827,I12,12,N20_K2_M12_I12.xlsx,7.41101646423
MVMoE,3456,sample1280,20260827,I13,13,N20_K2_M12_I13.xlsx,11.0893936157
MVMoE,3456,sample1280,20260827,I14,14,N20_K2_M12_I14.xlsx,8.82830524445
MVMoE,3456,sample1280,20260827,I15,15,N20_K2_M12_I15.xlsx,10.0298242569
MVMoE,3456,sample1280,20260827,I16,16,N20_K2_M12_I16.xlsx,10.5742969513
MVMoE,3456,sample1280,20260827,I17,17,N20_K2_M12_I17.xlsx,10.6294002533
MVMoE,3456,sample1280,20260827,I18,18,N20_K2_M12_I18.xlsx,10.8688440323
MVMoE,3456,sample1280,20260827,I19,19,N20_K2_M12_I19.xlsx,9.86949062347
MVMoE,3456,sample1280,20260827,I20,20,N20_K2_M12_I20.xlsx,11.3203430176
MVMoE,3456,sample1280,20260827,I21,21,N20_K2_M12_I21.xlsx,11.9724168777
MVMoE,3456,sample1280,20260827,I22,22,N20_K2_M12_I22.xlsx,11.5878801346
MVMoE,3456,sample1280,20260827,I23,23,N20_K2_M12_I23.xlsx,12.0888299942
MVMoE,3456,sample1280,20260827,I24,24,N20_K2_M12_I24.xlsx,12.4428691864
MVMoE,3456,sample1280,20260827,I25,25,N20_K2_M12_I25.xlsx,9.71556472778
MVMoE,3456,sample1280,20260827,I26,26,N20_K2_M12_I26.xlsx,10.9733419418
MVMoE,3456,sample1280,20260827,I27,27,N20_K2_M12_I27.xlsx,9.84726715088
MVMoE,3456,sample1280,20260827,I28,28,N20_K2_M12_I28.xlsx,11.6273431778
MVMoE,3456,sample1280,20260827,I29,29,N20_K2_M12_I29.xlsx,11.4401397705
MVMoE,3456,sample1280,20260827,I30,30,N20_K2_M12_I30.xlsx,10.1464996338
MVMoE,3456,sample1280,20260827,I31,31,N20_K2_M12_I31.xlsx,8.26769447327
MVMoE,3456,sample1280,20260827,I32,32,N20_K2_M12_I32.xlsx,8.61707782745
MVMoE,3456,sample1280,20260827,I33,33,N20_K2_M12_I33.xlsx,9.50175285339
MVMoE,3456,sample1280,20260827,I34,34,N20_K2_M12_I34.xlsx,11.6359987259
MVMoE,3456,sample1280,20260827,I35,35,N20_K2_M12_I35.xlsx,12.1037330627
MVMoE,3456,sample1280,20260827,I36,36,N20_K2_M12_I36.xlsx,9.66177463531
MVMoE,3456,sample1280,20260827,I37,37,N20_K2_M12_I37.xlsx,12.1813631058
MVMoE,3456,sample1280,20260827,I38,38,N20_K2_M12_I38.xlsx,9.8614692688
MVMoE,3456,sample1280,20260827,I39,39,N20_K2_M12_I39.xlsx,11.5959606171
MVMoE,3456,sample1280,20260827,I40,40,N20_K2_M12_I40.xlsx,10.0380897522
MVMoE,3456,sample1280,20260827,I41,41,N20_K2_M12_I41.xlsx,10.4289646149
MVMoE,3456,sample1280,20260827,I42,42,N20_K2_M12_I42.xlsx,11.2212724686
MVMoE,3456,sample1280,20260827,I43,43,N20_K2_M12_I43.xlsx,9.279961586
MVMoE,3456,sample1280,20260827,I44,44,N20_K2_M12_I44.xlsx,11.779211998
MVMoE,3456,sample1280,20260827,I45,45,N20_K2_M12_I45.xlsx,11.6693115234
MVMoE,3456,sample1280,20260827,I46,46,N20_K2_M12_I46.xlsx,7.84137582779
MVMoE,3456,sample1280,20260827,I47,47,N20_K2_M12_I47.xlsx,9.41948795319
MVMoE,3456,sample1280,20260827,I48,48,N20_K2_M12_I48.xlsx,9.49715900421
MVMoE,3456,sample1280,20260827,I49,49,N20_K2_M12_I49.xlsx,10.337436676
MVMoE,3456,sample1280,20260827,I50,50,N20_K2_M12_I50.xlsx,12.9629459381
MVMoE,3456,sample1280,20260827,I51,51,N20_K2_M12_I51.xlsx,10.9354667664
MVMoE,3456,sample1280,20260827,I52,52,N20_K2_M12_I52.xlsx,10.272562027
MVMoE,3456,sample1280,20260827,I53,53,N20_K2_M12_I53.xlsx,10.4817447662
MVMoE,3456,sample1280,20260827,I54,54,N20_K2_M12_I54.xlsx,10.0280609131
MVMoE,3456,sample1280,20260827,I55,55,N20_K2_M12_I55.xlsx,11.7309741974
MVMoE,3456,sample1280,20260827,I56,56,N20_K2_M12_I56.xlsx,12.0175466537
MVMoE,3456,sample1280,20260827,I57,57,N20_K2_M12_I57.xlsx,11.3790931702
MVMoE,3456,sample1280,20260827,I58,58,N20_K2_M12_I58.xlsx,8.96142959595
MVMoE,3456,sample1280,20260827,I59,59,N20_K2_M12_I59.xlsx,9.4178647995
MVMoE,3456,sample1280,20260827,I60,60,N20_K2_M12_I60.xlsx,9.62553977966
MVMoE,3456,sample1280,20260827,I61,61,N20_K2_M12_I61.xlsx,11.1366481781
MVMoE,3456,sample1280,20260827,I62,62,N20_K2_M12_I62.xlsx,9.31324100494
MVMoE,3456,sample1280,20260827,I63,63,N20_K2_M12_I63.xlsx,11.1083421707
MVMoE,3456,sample1280,20260827,I64,64,N20_K2_M12_I64.xlsx,9.64665603638
MVMoE,3456,sample1280,20260827,I65,65,N20_K2_M12_I65.xlsx,12.7649526596
MVMoE,3456,sample1280,20260827,I66,66,N20_K2_M12_I66.xlsx,10.6693153381
MVMoE,3456,sample1280,20260827,I67,67,N20_K2_M12_I67.xlsx,9.97359275818
MVMoE,3456,sample1280,20260827,I68,68,N20_K2_M12_I68.xlsx,10.4895496368
MVMoE,3456,sample1280,20260827,I69,69,N20_K2_M12_I69.xlsx,10.8108720779
MVMoE,3456,sample1280,20260827,I70,70,N20_K2_M12_I70.xlsx,10.7605628967
MVMoE,3456,sample1280,20260827,I71,71,N20_K2_M12_I71.xlsx,11.7375440598
MVMoE,3456,sample1280,20260827,I72,72,N20_K2_M12_I72.xlsx,10.7802495956
MVMoE,3456,sample1280,20260827,I73,73,N20_K2_M12_I73.xlsx,10.1981840134
MVMoE,3456,sample1280,20260827,I74,74,N20_K2_M12_I74.xlsx,10.833978653
MVMoE,3456,sample1280,20260827,I75,75,N20_K2_M12_I75.xlsx,9.65854072571
MVMoE,3456,sample1280,20260827,I76,76,N20_K2_M12_I76.xlsx,12.3233604431
MVMoE,3456,sample1280,20260827,I77,77,N20_K2_M12_I77.xlsx,9.86311149597
MVMoE,3456,sample1280,20260827,I78,78,N20_K2_M12_I78.xlsx,9.35910892487
MVMoE,3456,sample1280,20260827,I79,79,N20_K2_M12_I79.xlsx,10.9290142059
MVMoE,3456,sample1280,20260827,I80,80,N20_K2_M12_I80.xlsx,10.849779129
MVMoE,3456,sample1280,20260827,I81,81,N20_K2_M12_I81.xlsx,11.845243454
MVMoE,3456,sample1280,20260827,I82,82,N20_K2_M12_I82.xlsx,10.0732250214
MVMoE,3456,sample1280,20260827,I83,83,N20_K2_M12_I83.xlsx,10.723323822
MVMoE,3456,sample1280,20260827,I84,84,N20_K2_M12_I84.xlsx,9.9190454483
MVMoE,3456,sample1280,20260827,I85,85,N20_K2_M12_I85.xlsx,12.0689258575
MVMoE,3456,sample1280,20260827,I86,86,N20_K2_M12_I86.xlsx,10.3941507339
MVMoE,3456,sample1280,20260827,I87,87,N20_K2_M12_I87.xlsx,9.3901052475
MVMoE,3456,sample1280,20260827,I88,88,N20_K2_M12_I88.xlsx,9.7832698822
MVMoE,3456,sample1280,20260827,I89,89,N20_K2_M12_I89.xlsx,10.6742429733
MVMoE,3456,sample1280,20260827,I90,90,N20_K2_M12_I90.xlsx,11.1876935959
MVMoE,3456,sample1280,20260827,I91,91,N20_K2_M12_I91.xlsx,10.3566894531
MVMoE,3456,sample1280,20260827,I92,92,N20_K2_M12_I92.xlsx,9.15531539917
MVMoE,3456,sample1280,20260827,I93,93,N20_K2_M12_I93.xlsx,10.2875738144
MVMoE,3456,sample1280,20260827,I94,94,N20_K2_M12_I94.xlsx,9.61948108673
MVMoE,3456,sample1280,20260827,I95,95,N20_K2_M12_I95.xlsx,9.62488746643
MVMoE,3456,sample1280,20260827,I96,96,N20_K2_M12_I96.xlsx,10.0550479889
MVMoE,3456,sample1280,20260827,I97,97,N20_K2_M12_I97.xlsx,10.5660982132
MVMoE,3456,sample1280,20260827,I98,98,N20_K2_M12_I98.xlsx,9.25589752197
MVMoE,3456,sample1280,20260827,I99,99,N20_K2_M12_I99.xlsx,10.8187103271
MVMoE,3456,sample1280,20260827,I100,100,N20_K2_M12_I100.xlsx,10.3783283234
TDRL,1234,greedy,20260827,I1,1,N20_K2_M12_I1.xlsx,11.8988142014
TDRL,1234,greedy,20260827,I2,2,N20_K2_M12_I2.xlsx,11.8418483734
